,doc_id,agreement_id,sentence_number,entity,entity_type,per_correction,corrected_entity_person,person_affiliation,org_correction,corrected_entity_org,entity_correction,entity_abr
1330,31,771,16, U Hung Ngai, PERSON ,U Hung Ngai,PER,Chin State Government,,Other,U Hung Ngai,
1331,31,771,16, Peace Tranquillity Committee, ORG ,,Other,,,Other,n/a,
1332,32,773,0, Shan State Progressive Party / Shan State Army, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1333,32,773,0, Shan State, GPE ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1334,32,773,0, Shan State Progressive Party, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1335,32,773,0, Taunggyi, GPE ,,Other,,,Other,n/a,
1336,32,773,1, Union, ORG ,,Other,,,Other,n/a,
1337,32,773,1, Panglong, ORG ,,Other,,,Other,n/a,
1338,32,773,2, Shan State Progressive Party, ORG ,,Other,,Shan State Progress Party (SSPP)/Shan State Army (SSA),ORG,Shan State Progress Party (SSPP)/Shan State Army (SSA),SSPP/SSA
1339,33,774,0, New Mon State Party, ORG ,,Other,,,Other,n/a,
1340,33,774,0, NMSP, ORG ,,Other,,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
1341,33,774,0, NMSP, ORG ,,Other,,New Mon State Party (NMSP),ORG,New Mon State Party (NMSP),NMSP
1342,33,774,2, Formation Union, ORG ,,Other,,,Other,n/a,
1343,34,775,0, State, ORG ,,Other,,,Other,n/a,
1344,34,775,0, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1345,34,775,0, KNLA Peace Council, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1346,34,775,0, Tatmadaw, PERSON ,,Other,,Tatmadaw,ORG,Tatmadaw,Tatmadaw
1347,34,775,0, KNU / KNLA Peace Council, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1348,34,775,1, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1349,34,775,1, KNLA Peace Council, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1350,34,775,1, Mela, PERSON ,,Other,,,Other,n/a,
1351,34,775,2, Liaison, PERSON ,,Other,,,Other,n/a,
1352,34,775,3, Phayathonzu, GPE ,,Other,,,Other,n/a,
1353,34,775,3, Kawkareik, PERSON ,,Other,,,Other,n/a,
1354,34,775,3, Mawtaung, GPE ,,Other,,,Other,n/a,
1355,34,775,3, Kawthoung, GPE ,,Other,,,Other,n/a,
1356,34,775,5, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1357,34,775,5, KNLA Peace Council, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1358,34,775,6, State, ORG ,,Other,,,Other,n/a,
1359,34,775,7, KNU, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1360,34,775,7, KNLA Peace Council, ORG ,,Other,,Karen National Union (KNU)/Karen National Liberation Army (KNLA),ORG,Karen National Union (KNU)/Karen National Liberation Army (KNLA),KNU/KNLA
1361,35,776,0, Rakhine State Government Peace - Making Group, ORG ,,Other,,,Other,n/a,
1362,35,776,0, Rakhine State Liberation Party, ORG ,,Other,,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
1363,35,776,0, Sittway, GPE ,,Other,,,Other,n/a,
1364,35,776,0, Tatmadaw, PERSON ,,Other,,Tatmadaw,ORG,Tatmadaw,Tatmadaw
1365,35,776,0, Rakhine State Liberation Party, ORG ,,Other,,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
1366,35,776,1, Rakhine State Liberation Party, ORG ,,Other,,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
1367,35,776,1, Kyauktaw , PERSON ,,Other,,,Other,n/a,
1368,35,776,2, Rakhine State Liberation Party, ORG ,,Other,,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
1369,35,776,3, Peace Making Group, ORG ,,Other,,,Other,n/a,
1370,35,776,3, Union Government, ORG ,,Other,,Government of the Republic of the Union of Myanmar,ORG,Government of the Republic of the Union of Myanmar,Gov. of Myanmar
1371,35,776,3, Rakhine State Liberation Party, ORG ,,Other,,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
1372,35,776,4, Rakhine State Peace Discussion Group, ORG ,,Other,,,Other,n/a,
1373,35,776,4, State Security, ORG ,,Other,,,Other,n/a,
1374,35,776,4, Htein Lin, PERSON ,Htein Lin,PER,Government of the Republic of the Union of Myanmar,,Other,Htein Lin,
1375,35,776,5, Rakhine State Liberation Party, ORG ,,Other,,Rakhine State Liberation Party (RSLP),ORG,Rakhine State Liberation Party (RSLP),RSLP
1376,35,776,5, Joint General, ORG ,,Other,,,Other,n/a,
